measure,location,sex,age,cause,metric,year,val,upper,lower,colour
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Neonatal disorders,Rate,2009,3408.984648102508,3556.966115972187,3274.703585168183,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Low back pain,Rate,2000,731.958238768094,988.4521561106002,521.5073677844172,C
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Low back pain,Rate,2000,858.0852387213849,1152.4462740470985,613.2138725499727,C
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Low back pain,Rate,2000,799.760074449818,1074.6504434798944,572.020470805476,C
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,274.9364861725991,378.22443608325995,188.73258808298073,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,299.4327551583759,408.89208856583974,213.79747156986323,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,286.20043213956353,393.29070903127473,200.3771765379901,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Congenital defects,Rate,2000,1405.9580332104247,1499.3513724734107,1299.4496049524173,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Congenital defects,Rate,2000,1219.9711703016071,1299.0812251238299,1126.3669619527536,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Congenital defects,Rate,2000,1316.8877057616319,1397.542159062804,1224.382871223347,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,COPD,Rate,2009,1348.9648204931818,1442.5430171362157,1257.9471211466819,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,COPD,Rate,2009,958.7603934137007,1041.7150729376658,874.3398951554864,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,COPD,Rate,2009,1131.7148598360386,1208.9822609132418,1055.0760759587172,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Road injuries,Rate,2009,1517.0677881947997,1580.8819730177809,1450.1028502177312,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Road injuries,Rate,2009,550.9616194619932,588.8310571512276,506.9016866269037,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Road injuries,Rate,2009,1035.6101683983472,1082.193949113522,985.6271449720177,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Lower respiratory infections,Rate,1994,482.493162111027,490.60334037472336,475.8903065548676,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Lower respiratory infections,Rate,1994,270.7285665525695,276.54872556315615,266.31873974950685,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Lower respiratory infections,Rate,1994,359.49540838532016,364.304609794634,355.4964879221832,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Meningitis,Rate,1994,54.74961492174988,58.62032596179159,48.74579069127412,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Meningitis,Rate,1994,43.49987377605832,46.71690250243217,40.514258466338816,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Meningitis,Rate,1994,49.1244592480701,52.19577341255899,45.74963770827483,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Measles,Rate,1991,2.384752331477374,3.299575469110241,1.809704926061715,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Measles,Rate,1991,2.3696057500500816,3.3219729266626628,1.6145503100597172,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Measles,Rate,1991,2.376748259318852,3.2971505079166405,1.7751964283035528,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Malaria,Rate,1991,0.30229402870277217,0.41804759060808305,0.22348942866232704,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Malaria,Rate,1991,0.22533018067051483,0.3696211777710602,0.1520069799424265,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Malaria,Rate,1991,0.263402062653651,0.38159354162168946,0.1961285747669443,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Road injuries,Rate,2008,1531.9842256029497,1594.1310242898574,1467.8872365396255,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Road injuries,Rate,2008,557.3429256895673,594.3354254441284,513.9698054105014,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Road injuries,Rate,2008,1046.228636460831,1092.2728613804018,997.266483170716,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Malnutrition,Rate,2009,342.1280696458259,378.8408240953813,305.2082739746105,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Malnutrition,Rate,2009,356.9988663466628,396.1345803701315,319.6286177323153,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Malnutrition,Rate,2009,348.83574055108943,381.10156120663765,316.1592551676581,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Iron deficiency,Rate,2009,329.66584171821154,479.4737206100041,222.02584167764434,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Iron deficiency,Rate,2009,582.4117754442948,827.4588455720241,393.656499824641,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Iron deficiency,Rate,2009,456.0860101290286,655.0151419194789,309.056857040245,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Depressive disorders,Rate,2009,426.7774479477681,582.2755266247726,301.7950798328702,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Depressive disorders,Rate,2009,660.8657700203029,897.4991173259159,468.5400595675359,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Depressive disorders,Rate,2009,544.9926267498946,741.6824233959114,385.2384103800691,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Anxiety disorders,Rate,2009,259.1431383248056,343.0838213492214,183.73928239295893,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Anxiety disorders,Rate,2009,438.62843661163896,584.4589297580789,312.48734001170675,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Anxiety disorders,Rate,2009,349.13305308173364,463.978401735896,247.4695209839704,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Low back pain,Rate,2009,754.2867723181664,1017.807139597812,542.6144880807578,C
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Low back pain,Rate,2009,889.130630016546,1189.4070202104378,638.0446879437528,C
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Low back pain,Rate,2009,823.5853369607447,1106.4852219476722,592.4837190547067,C
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Musculoskeletal disorders,Rate,2009,336.58438831172174,463.5757860348969,233.00122440740068,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Musculoskeletal disorders,Rate,2009,422.8416138493258,574.1814169650347,302.20407229992355,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Musculoskeletal disorders,Rate,2009,379.6362268254971,518.5234828128621,267.96621740361377,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Congenital defects,Rate,2009,1066.8335140086049,1217.5501823181608,982.5630829498276,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Congenital defects,Rate,2009,981.5576828483098,1064.87810654328,913.733806676711,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Congenital defects,Rate,2009,1025.3474714290771,1121.430530349731,954.7088752760058,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Road injuries,Rate,1996,1918.6687993032126,2000.9398904541215,1838.5950360919796,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Road injuries,Rate,1996,703.6337670530296,757.5615892983207,659.4801736997473,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Road injuries,Rate,1996,1315.2757919534583,1372.591589293221,1259.2332211173598,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Self-harm,Rate,2010,646.1208802250786,663.4829486557305,590.864741355972,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Self-harm,Rate,2010,333.24382788823254,343.37230298104595,323.1727720397414,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Self-harm,Rate,2010,488.7221027356835,499.5152419047666,458.69058509156457,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Hearing loss,Rate,2009,460.8036394234038,651.0106267005931,313.95823963159944,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Hearing loss,Rate,2009,410.5512281436862,579.9089809304412,280.0421718752453,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Hearing loss,Rate,2009,434.9069581773104,614.1046839086255,296.67059633574604,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Headache disorders,Rate,2009,510.5772668479297,728.3908694445092,334.0993149553828,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Headache disorders,Rate,2009,852.5134077933733,1211.3038479432569,557.0760777515077,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Headache disorders,Rate,2009,681.3415727804933,962.1831631576257,444.3613584717002,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Tuberculosis,Rate,2009,261.6362541254723,273.5624799839461,250.56298350768606,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Tuberculosis,Rate,2009,95.72641977921027,102.45219193196503,89.7360258615068,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2009,176.68102598945066,185.61989244444948,168.4586644824298,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Road injuries,Rate,2010,1494.6101562954561,1558.6375234822528,1427.6892508813232,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Road injuries,Rate,2010,542.5950812907204,581.1009910080496,500.22767058117256,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Road injuries,Rate,2010,1020.0966326797454,1067.5228244160373,970.4870058191557,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Depressive disorders,Rate,2010,425.2860766637256,579.1786072018368,300.97713198599615,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Depressive disorders,Rate,2010,657.764774219909,893.5477189868561,466.2233896133395,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Depressive disorders,Rate,2010,542.7035292003789,737.2171724063105,383.470154057827,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Anxiety disorders,Rate,2010,259.1508240137598,344.4870004831492,183.1809370713391,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Anxiety disorders,Rate,2010,437.96739818822556,584.1955638186112,311.7659707661342,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Anxiety disorders,Rate,2010,348.80517589443576,464.1823956354662,246.80769252566765,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Diabetes,Rate,2010,878.2633435264638,1066.3283877823706,719.5012464748507,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Diabetes,Rate,2010,765.097154579535,928.2737902257066,627.5223294693228,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Diabetes,Rate,2010,819.4835267705404,992.6056020499373,674.0817242371625,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Iron deficiency,Rate,2010,326.3172459376429,475.9181084917687,219.50302763466084,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Iron deficiency,Rate,2010,574.6817141035166,818.5638176996584,388.15626453648485,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Iron deficiency,Rate,2010,450.5601056474925,646.3103756984866,305.29614013066475,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Diabetes,Rate,2009,878.2259517804172,1065.2260468196869,719.2062784838236,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Diabetes,Rate,2009,766.2341787422973,928.6208791855445,629.0622392594017,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Diabetes,Rate,2009,820.0375913924422,992.6365112435,674.9042814280023,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Self-harm,Rate,2009,653.7157143214719,671.1132202968349,599.1337506116968,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Self-harm,Rate,2009,334.2778750626441,344.76274220760376,324.63218402449127,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Self-harm,Rate,2009,493.0656833794011,504.1379812511155,463.47939172940505,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Maternal disorders,Rate,2010,0,0,0,B
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Maternal disorders,Rate,2010,403.8535821279796,426.8909286159006,382.68151889189915,B
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Maternal disorders,Rate,2010,200.25267935891122,211.6698436263531,189.74633719342307,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Neonatal disorders,Rate,2010,3616.2400215643884,3780.4007915726975,3460.288322694176,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Neonatal disorders,Rate,2010,3047.370187020273,3201.9361219326656,2906.7697943983862,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Neonatal disorders,Rate,2010,3342.7298368745273,3494.0096955781805,3207.639621705772,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Lower respiratory infections,Rate,1993,489.82369145191706,499.20196180577665,483.1136403267307,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Lower respiratory infections,Rate,1993,276.730722721467,283.18060507471256,271.9151375223335,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Lower respiratory infections,Rate,1993,365.9559131232081,371.6974279622196,361.5775215692722,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Meningitis,Rate,1993,56.53978350821391,60.91238312455663,50.262563553830475,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Meningitis,Rate,1993,44.83894286197653,48.36182300119527,41.58173668437325,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Meningitis,Rate,1993,50.689575313060644,54.02371537788657,47.21935204219617,A
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Malnutrition,Rate,2010,340.8439779047725,376.1119611323764,305.11097670661707,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Malnutrition,Rate,2010,355.5719448375244,393.1630303208226,315.8743559214509,A
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Malnutrition,Rate,2010,347.4955485338511,379.69725008554906,314.1112616956416,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Hearing loss,Rate,1996,452.26113576684577,640.892530411724,310.16182102647565,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Hearing loss,Rate,1996,407.7430023637387,578.617661372816,277.9623825053345,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Hearing loss,Rate,1996,428.4937151739505,607.1174803416764,292.6923201877943,B
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Lower respiratory infections,Rate,2010,2093.964944081367,2214.396695249237,1967.0452995627304,A
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Lower respiratory infections,Rate,2010,1946.1503041809324,2053.940392650503,1828.88009986207,A
